concept1,concept2,textures,mse,range
corn,eggplant,"P102, S51, G53, S24, P53, F53",9.87392381551376e-4,0.8858139259032705
corn,eggplant,"S24, S51, G51, S75, M0, S53",0.0012723386273467802,0.93667676798152
corn,eggplant,"P75, M53, S22, G53, M22, S24",0.0012451907594528916,0.96397636437326
corn,eggplant,"G102, G51, M24, S24, F0, G53",0.0010453661815462978,0.970934604452838
corn,eggplant,"M24, S51, G51, S24, G102, S53",9.810239205258941e-4,0.9589712383539359
corn,eggplant,"P102, G53, F22, F53, M22, G24",0.0013172334606550277,0.8758245295725282
corn,eggplant,"F24, F53, G51, P0, M53, S75",0.0014956595880327326,0.9155609282591669
corn,eggplant,"F0, M102, F53, M24, G51, S24",9.466233471162586e-4,0.9588065670923259
corn,eggplant,"S102, G51, S24, M0, S22, P0",0.0010943734291655393,0.9474966807561279
corn,eggplant,"G22, S24, M75, F75, M102, S53",0.0010041885945509114,0.8725206526274777
corn,eggplant,"M102, F75, G53, P51, G22, S102",0.0014326919959201715,0.8650356824697507
corn,eggplant,"G53, P102, G75, F75, S75, F51",0.0012498271780583565,0.8861809707566692
corn,eggplant,"F51, G75, P102, F102, F53, S75",0.001313535146275315,0.8733159594561172
corn,eggplant,"M102, G53, S24, G0, F53, G24",0.0014275546201683673,0.91958859074574
corn,eggplant,"G53, F24, M53, G51, S0, F102",0.0012745561128292933,0.9049496923420669
corn,eggplant,"S0, G75, F102, P51, F75, F51",0.0013831948075348017,0.8987451363446054
corn,eggplant,"P24, S24, M53, P22, F51, G0",8.531486798099486e-4,0.972116175294014
corn,eggplant,"G75, S0, F75, F22, M51, M75",0.0013544832369293462,0.8847009522739344
corn,eggplant,"F53, M53, M102, G53, P0, S24",0.0010061609954358471,0.957624705095527
corn,eggplant,"S51, P22, S53, S22, S75, M51",0.0013016787007308806,0.9231904415070311
corn,eggplant,"S22, P53, F53, F22, P75, P51",0.0010143342209510255,0.8655626324436313
corn,eggplant,"G0, P22, S24, F51, M24, P24",6.59598965833609e-4,0.9614544440930829
corn,eggplant,"M24, S102, G51, S24, F51, S53",0.001500601548838315,0.9544450078107759
corn,eggplant,"M53, F53, P0, S24, G51, S102",0.0011622411313801065,0.968911973714678
corn,eggplant,"S24, S0, S22, G51, M24, P75",0.0015150803008953362,0.976251785658384
corn,eggplant,"S53, M102, G22, S102, G75, S22",0.0014544871460389665,0.8972340026761798
corn,eggplant,"M102, S51, P22, M51, S53, S22",0.0012154759535423175,0.9181205541420131
corn,eggplant,"M75, S102, F51, P22, F53, F102",0.0013921209577153742,0.8610529361736444
corn,eggplant,"P24, P22, F0, M24, F51, G22",0.0013047997546544263,0.8843854894109024
corn,eggplant,"S24, P53, S0, F53, P102, F24",0.0010800872051615047,0.93838590124062
corn,eggplant,"M0, S22, P51, P75, F53, F51",0.0011840349426942005,0.8843170431903233
corn,eggplant,"M53, S24, S51, S53, G51, P102",0.001211187546988702,0.968048072846879
corn,eggplant,"G22, F0, S22, M22, F102, M75",0.001381431259186656,0.9040344494319764
corn,eggplant,"P75, P22, F102, S102, P24, F53",0.0010023058243473193,0.8960160519237593
corn,eggplant,"F51, P24, M102, P0, F75, M75",0.0014127961211274477,0.8771231841479527
corn,eggplant,"S51, M51, P0, G22, P22, S75",0.001507034634275096,0.861627071542567
corn,eggplant,"G51, G102, G24, S24, P51, G53",0.0013285035709068153,0.9002668353941926
corn,eggplant,"M0, P0, P102, G51, S24, S51",0.001229936900779913,0.9502310633611769
corn,eggplant,"G53, S24, M102, M0, G24, F0",0.0011140994316372614,0.9480530053347069
corn,eggplant,"S24, S53, M0, G24, G102, S22",0.001143173506779748,0.948217676596317
corn,eggplant,"F51, P22, S22, S0, P51, F102",0.001289990302324979,0.8804839770876653
corn,eggplant,"P75, F102, F75, M51, M75, F53",0.0013360746921024119,0.8972855628307624
corn,eggplant,"P102, M102, P51, P24, G53, F102",0.0014191297863969776,0.8993018501117682
corn,eggplant,"F24, S53, S24, S22, G51, P102",7.051602989187743e-4,0.9328774355182461
corn,eggplant,"F0, S51, S22, S75, G75, M51",0.0012588550948615833,0.9382419074478661
corn,eggplant,"G75, F24, G51, M22, S24, P75",0.001612718478422951,0.8792880194795551
corn,eggplant,"S24, P75, M24, S53, G51, S22",9.748447869022343e-4,0.97284394523846
corn,eggplant,"S51, S75, P22, S22, P0, M51",0.0011403143948855372,0.9274435630029331
corn,eggplant,"F102, M0, G51, P0, F24, G53",0.001024163452380391,0.9296012195431717
corn,eggplant,"F102, M75, P102, S22, G22, S53",0.001351326422833253,0.9097666230561114
corn,eggplant,"P53, F53, P22, S0, G53, F0",0.0011728391837948662,0.8767236787606439
corn,eggplant,"P51, F102, G75, P75, F53, M75",0.0015228355746856224,0.8972855628307624
corn,eggplant,"P22, P24, F53, P75, P102, M102",0.0013592164976475264,0.8960160519237593
corn,eggplant,"P102, S102, F51, G75, M75, F53",0.001311906568499773,0.9073020837017917
corn,eggplant,"G53, P22, S102, S75, F102, P51",0.001252779813374094,0.8988366607503039
corn,eggplant,"G51, M22, P75, S22, F22, F53",0.0014875114712952452,0.8937848105963632
corn,eggplant,"P75, S51, M24, F53, P51, S22",0.001088920258443366,0.920665393188491
corn,eggplant,"M102, F53, M53, S53, S24, P53",0.0013256257698004692,0.953022173575052
