concept1,concept2,textures,mse,range
frog,lion,"G102, G53, M75, G24, P24, P53",0.0011011982960199228,0.9438247672161746
frog,lion,"P51, P53, G102, G24, F0, M51",9.82618605295553e-4,0.9453154353514891
frog,lion,"P53, G51, S75, M75, P0, G22",0.0010672185100457276,0.983306091985958
frog,lion,"F51, M51, F75, F24, G53, M102",0.0013544868047638847,0.9413373962013198
frog,lion,"P51, F24, F0, F22, M102, S24",5.476376341161438e-4,0.9461171193168412
frog,lion,"P75, F22, S75, S22, G0, S24",0.0011394865784054718,0.8671652887373003
frog,lion,"P53, S53, G0, S0, F22, S24",0.001253035208338808,0.900786089731344
frog,lion,"G102, M75, G75, S0, P24, P53",0.001450361710498425,0.9503511406229386
frog,lion,"F75, M102, M53, G0, F53, F22",0.0013314867684642376,0.9851526677553007
frog,lion,"P51, M22, F53, F0, F24, G22",6.225395370647842e-4,0.9514106616229422
frog,lion,"P0, M102, G53, G24, S0, G51",0.0010425652036890453,0.9187517305433842
frog,lion,"F24, F51, P51, M102, S24, F0",9.758847701530419e-4,0.9461171193168412
frog,lion,"P75, M51, G24, F0, P51, G102",7.507223940229501e-4,0.9453154353514891
frog,lion,"P102, G102, M75, S22, P53, G24",0.001238586473626287,0.9598825606366538
frog,lion,"P0, P24, F24, M102, F0, M0",0.001188501960264444,0.9333109749644805
frog,lion,"S24, F0, F24, M102, P51, F51",9.758847701530419e-4,0.9461171193168412
frog,lion,"M102, G53, P75, G24, P53, G51",0.0014362304047980702,0.9386372090453363
frog,lion,"F22, M0, P24, F0, P0, G51",0.001682924600661077,0.9498404998078405
frog,lion,"F51, P0, M51, G102, P53, G22",0.001018116765183525,0.939917130531492
frog,lion,"P24, G53, G51, S53, M102, G24",0.0012650364984623345,0.8952393329430182
frog,lion,"G102, P75, S22, M102, S53, G75",0.0010401943006252568,0.9297405406145587
frog,lion,"G51, S0, G24, M102, G75, P24",0.0010723253552451335,0.9272958309453917
frog,lion,"P102, F22, S0, M102, F75, F51",9.330795475099052e-4,0.9176333158892468
frog,lion,"F22, M102, P0, F53, F51, S51",0.001040958024771932,0.9158565476469394
frog,lion,"F24, M75, F51, F102, F0, S0",0.0014276401864373592,0.9468526922088328
frog,lion,"G75, F51, P0, F53, F22, M102",0.0014135669227051284,0.8919056085432463
frog,lion,"F0, F24, M75, P51, S75, F51",0.0013414306639710414,0.9502553527684021
frog,lion,"P75, M0, M102, F24, P102, P22",0.001643529921168069,0.9375561077226326
frog,lion,"P75, S24, G0, F22, S51, G75",0.0010797530308866799,0.8628936544951185
frog,lion,"P75, S51, S24, F22, G0, S75",0.0015695749030058593,0.92205921430517
frog,lion,"S22, F51, F75, M51, F22, P22",0.0014683884127482869,0.9402511821804418
frog,lion,"P75, G0, S24, S53, F22, S102",0.0011893343813132653,0.9220393528236592
