concept1,concept2,textures,mse,range
comfort,speed,"S0, P0, M53, P102, S102, M51",0.001550994072272505,0.8495191892229721
comfort,speed,"M24, M102, S102, S24, P0, P75",0.0018026640518480162,0.8754040647840583
comfort,speed,"P22, F75, S0, S24, P0, S75",0.0017487913645720622,0.8804710325653529
comfort,speed,"M102, S75, S0, P0, M51, G102",0.001848817313469293,0.908294929961181
comfort,speed,"P75, M53, F53, M0, M24, P0",0.0017596384156130399,0.9000482813352383
comfort,speed,"P0, G75, F0, M24, M53, M102",0.0018720033661703945,0.8559344382765474
comfort,speed,"F75, S24, M24, P75, S51, P0",0.0013429433756776093,0.8801201752196314
comfort,speed,"P0, M102, S0, M53, P102, S102",0.0015914006991157032,0.8488110256367773
comfort,speed,"G53, S0, M24, P0, S24, F0",0.002166595521934392,0.8907755087516737
comfort,speed,"M24, G75, F0, S22, P0, S24",0.001570887194972918,0.8907755087516737
comfort,speed,"F24, G75, M24, S24, M51, P0",0.002168021518693648,0.8727204887632235
comfort,speed,"S0, P102, M75, M24, F102, P0",0.0017077288891940445,0.8892955849205838
comfort,speed,"M22, M53, P22, P0, S0, S51",0.0019287222088607554,0.8451661091665013
comfort,speed,"P102, S0, S75, F51, P0, S22",0.0017018389072994528,0.8951119912192415
comfort,speed,"M24, F53, F75, F24, P0, G75",0.0021219800163077575,0.8915394369227446
comfort,speed,"P0, P102, F53, F102, M24, F0",0.0019957540139984254,0.8762158268996498
comfort,speed,"M0, P0, M24, F0, M51, P22",0.0018419062912116409,0.8625637705482655
comfort,speed,"M51, P102, F102, M53, P0, S0",0.0016085098191991136,0.8412004660051169
comfort,speed,"P0, F53, M75, P75, M24, S51",0.0018111701152912737,0.89911528273033825
comfort,speed,"S0, P0, G75, F102, M102, S75",0.0018410757707842144,0.8611947667807976
comfort,speed,"P22, F0, P0, F102, M24, F51",0.0022831056022270912,0.8848418615266901
comfort,speed,"S102, S0, F51, P75, M24, P0",0.001744173823622003,0.8933702074649669
comfort,speed,"M24, P0, S51, F0, F75, G75",0.0016789780101214655,0.8489717806467928
comfort,speed,"F75, S0, P0, F53, S75, G102",0.0018474375803557552,0.8804710325653529
comfort,speed,"M75, M53, P0, P102, F0, M24",0.0021376224610542916,0.8559344382765474
comfort,speed,"M75, M24, P0, S0, S102, P75",0.001731422687233859,0.8978436405541793
comfort,speed,"P0, S75, G102, S0, M75, S102",0.00173481494536125,0.8818214118738333
comfort,speed,"S53, S75, P0, S0, M22, P102",0.0015930514537933842,0.8808297530456803
comfort,speed,"G102, F24, F75, P0, S75, S0",0.0016495827679908167,0.8804710325653529
comfort,speed,"M24, S102, P22, S0, P0, M75",0.0018620916206789156,0.8978436405541793
comfort,speed,"S22, S75, S0, M0, P0, G102",0.0019997671352395443,0.8397046272507395
comfort,speed,"F24, S0, P102, M75, S75, P0",0.002102457504056276,0.832784641776917
comfort,speed,"F51, G75, S24, P0, M24, S53",0.0019672781621467676,0.8675421630565433
comfort,speed,"S102, M24, S0, F102, G102, P0",0.002428694211557517,0.9151465970252616
comfort,speed,"P22, P0, S102, M24, S51, S24",0.0018102344126672341,0.8801201752196314
comfort,speed,"P0, G102, S0, M53, S102, M75",0.0017178278777870957,0.8712506014068984
comfort,speed,"F0, M24, M75, P0, M0, P22",0.001866529005161467,0.8517592538365922
comfort,speed,"S51, P22, P0, M75, F0, M24",0.0017270385584503985,0.8489717806467928
comfort,speed,"S0, S75, P0, M75, M53, P102",0.001964721271734777,0.8803370494325938
comfort,speed,"F75, F0, P0, S75, P22, S0",0.002618954417966737,0.8804710325653529
comfort,speed,"M102, S24, P75, M24, P0, S53",0.0017630184175128978,0.8727819993489002
